"id","titulo","anio","pais","idioma","duracion","presupuesto","ingresos_mundiales","ingresos_usa","calificacion_promedio","num_votos","genero","ingresos_internacionales","idioma_ingles","pais_fuerte","duracion_cuadrado","outlier_presupuesto","outlier_ingresos","outlier_duracion","log_presupuesto","log_ingresos_int","roi","ratio_ingreso_presupuesto","categoria_presupuesto","decada"
"tt1748227","The Collection",2012,"USA","English",82,7500000,9929706,6842058,6.1,44738,"Action, Adventure, Crime",3087648,1,1,6724,FALSE,FALSE,FALSE,15.8304137118399,14.9429205178632,-0.5883136,0.4116864,"Bajo","2010s"
"tt1753383","Qua la zampa!",2017,"USA, India","English",100,2.2e+07,205736628,64508620,7.2,63485,"Adventure, Comedy, Drama",141228008,1,0,10000,FALSE,FALSE,FALSE,16.9065530567771,18.7658862273745,5.41945490909091,6.41945490909091,"Medio","2010s"
"tt1754656","Il piccolo principe",2015,"France, Canada, Italy, USA, China","English",108,81200000,97571250,1339152,7.7,55109,"Animation, Adventure, Drama",96232098,1,0,11664,FALSE,FALSE,FALSE,18.2124258174472,18.3822735294193,0.185124359605911,1.18512435960591,"Alto","2010s"
"tt1756851","Twixt",2011,"USA","English",88,7e+06,647839,NA,4.8,10277,"Comedy, Fantasy, Horror",388703.4,1,1,7744,FALSE,FALSE,FALSE,15.7614208498767,12.8705744365601,-0.944470942857143,0.0555290571428571,"Bajo","2010s"
"tt1758595","Diana - La storia segreta di Lady D",2013,"UK, France, Sweden, Belgium","English",113,1.5e+07,21766271,335359,5.5,18750,"Biography, Drama, Romance",21430912,1,0,12769,FALSE,FALSE,FALSE,16.5235608257331,16.8803449703687,0.428727466666667,1.42872746666667,"Medio","2010s"
"tt1758692","Like Crazy",2011,"USA","English",86,250000,3852409,3395391,6.7,58481,"Drama, Romance",457018,1,1,7396,FALSE,FALSE,FALSE,12.4292201968364,13.0324802445044,0.828072,1.828072,"Bajo","2010s"
"tt1758795","The Do List - L'estate prima del college",2013,"USA","English",104,1500000,3909596,3491669,5.8,36170,"Comedy, Romance",417927,1,1,10816,FALSE,FALSE,FALSE,14.2209763327389,12.9430644478665,-0.721382,0.278618,"Bajo","2010s"
"tt1758810","L'uomo di neve",2017,"UK, USA, China, Sweden, Japan","English",119,3.5e+07,43155261,6700035,5.1,56719,"Crime, Drama, Mystery",36455226,1,0,14161,FALSE,FALSE,FALSE,17.3708586480251,17.4115954080583,0.0415778857142857,1.04157788571429,"Medio","2010s"
"tt1758830","Questi sono i 40",2012,"USA","English",134,3.5e+07,88215156,67544505,6.2,125052,"Comedy, Romance",20670651,1,1,17956,FALSE,FALSE,FALSE,17.3708586480251,16.8442254744599,-0.409409971428571,0.590590028571429,"Medio","2010s"
"tt1762399","A spasso con i dinosauri",2013,"UK, Australia, USA","English",87,8e+07,126546518,36076121,5.2,10527,"Animation, Adventure, Family",90470397,1,0,7569,FALSE,FALSE,FALSE,18.1975372051382,18.3205332612406,0.1308799625,1.1308799625,"Alto","2010s"
"tt1763264","No One Lives",2012,"USA, UK","English",86,2900000,1048704,74918,6,18425,"Horror, Thriller",973786,1,0,7396,FALSE,FALSE,FALSE,14.8802216397842,13.7889478728778,-0.664211724137931,0.335788275862069,"Bajo","2010s"
"tt1763303","The First Time",2012,"USA","English",95,2e+06,92654,22836,6.8,65405,"Comedy, Drama, Romance",69818,1,1,9025,FALSE,FALSE,FALSE,14.5086582385241,11.1536614580128,-0.965091,0.034909,"Bajo","2010s"
"tt1764183","La frode",2012,"USA, Poland","English",107,1.2e+07,35485056,7919574,6.6,49127,"Drama, Thriller",27565482,1,0,11449,FALSE,FALSE,FALSE,16.3004172910856,17.1320749320726,1.2971235,2.2971235,"Medio","2010s"
"tt1764234","Cogan - Killing Them Softly",2012,"USA","English",97,1.5e+07,37930465,15026056,6.2,131250,"Crime, Drama, Thriller",22904409,1,1,9409,FALSE,FALSE,FALSE,16.5235608257331,16.9468400264032,0.5269606,1.5269606,"Medio","2010s"
"tt1764651","I mercenari 2",2012,"USA, Germany, Bulgaria, China","English",103,1e+08,314975955,85028192,6.6,288369,"Action, Adventure, Thriller",229947763,1,0,10609,FALSE,FALSE,FALSE,18.4206807539524,19.2533627280499,1.29947763,2.29947763,"Muy Alto","2010s"
"tt1767354","Il luogo delle ombre",2013,"USA, UK","English",100,2.7e+07,1149267,NA,6.8,46873,"Comedy, Fantasy, Horror",689560.2,1,0,10000,FALSE,FALSE,FALSE,17.1113474610056,13.4438107322476,-0.974460733333333,0.0255392666666667,"Medio","2010s"
"tt1767382","Silent House",2011,"USA, France","English",86,2e+06,16527747,12754783,5.2,21541,"Drama, Horror, Mystery",3772964,1,0,7396,FALSE,FALSE,FALSE,14.5086582385241,15.1433717224656,0.886482,1.886482,"Bajo","2010s"
"tt1772240","Apollo 18",2011,"USA, Canada","English",86,5e+06,26236153,17687709,5.2,53257,"Horror, Mystery, Sci-Fi",8548444,1,0,7396,FALSE,FALSE,FALSE,15.4249486703984,15.9612599530273,0.7096888,1.7096888,"Bajo","2010s"
"tt1772250","La veritÃ  nascosta",2011,"Colombia, Spain","Spanish",97,2600000,6318409,NA,7.4,36935,"Drama, Mystery, Thriller",3791045.4,0,0,9409,FALSE,FALSE,FALSE,14.771022387607,15.1481526339382,0.458094384615385,1.45809438461538,"Bajo","2010s"
"tt1772288","La canzone della vita - Danny Collins",2015,"USA","English",106,1e+07,10835752,5637066,7,29512,"Biography, Comedy, Drama",5198686,1,1,11236,FALSE,FALSE,FALSE,16.1180957509583,15.4639166516682,-0.4801314,0.5198686,"Medio","2010s"
"tt1772341","Ralph Spaccatutto",2012,"USA","English",101,1.65e+08,471222889,189422889,7.7,371521,"Animation, Adventure, Comedy",281800000,1,1,10201,FALSE,TRUE,FALSE,18.9214560379255,19.4567081609775,0.707878787878788,1.70787878787879,"Muy Alto","2010s"
"tt1772424","E ora dove andiamo?",2011,"France, Lebanon, Egypt, Italy, Qatar","Arabic",110,6700000,7507008,531997,7.5,11428,"Comedy, Drama",6975011,0,0,12100,FALSE,FALSE,FALSE,15.7176182336149,15.7578446061003,0.0410464179104478,1.04104641791045,"Bajo","2010s"
"tt1778304","Paranormal Activity 3",2011,"USA","English",83,5e+06,207039844,104028807,5.8,88995,"Horror, Mystery, Thriller",103011037,1,1,6889,FALSE,FALSE,FALSE,15.4249486703984,18.4503467055007,19.6022074,20.6022074,"Bajo","2010s"
"tt1780762","Aftershock",2012,"USA, Chile","Spanish",89,2e+06,294696,58510,4.8,11087,"Action, Adventure, Horror",236186,0,0,7921,FALSE,FALSE,FALSE,14.5086582385241,12.3723791431274,-0.881907,0.118093,"Bajo","2010s"
"tt1780798","Il Clown",2014,"USA, Canada","English",100,1500000,4381603,55007,5.7,21417,"Drama, Fantasy, Horror",4326596,1,0,10000,FALSE,FALSE,FALSE,14.2209763327389,15.2802918787476,1.88439733333333,2.88439733333333,"Bajo","2010s"
"tt1781769","Anna Karenina",2012,"UK","English",129,40600000,68929150,12816367,6.6,89890,"Drama, Romance",56112783,1,1,16641,FALSE,FALSE,FALSE,17.5192786492025,17.8428742233204,0.382088251231527,1.38208825123153,"Medio","2010s"
"tt1781827","Hands of Stone",2016,"Panama, USA","English",111,2e+07,4978353,4712792,6.6,14641,"Biography, Drama, Sport",265561,1,0,12321,FALSE,FALSE,FALSE,16.8112428815183,12.4896036140594,-0.98672195,0.01327805,"Medio","2010s"
"tt1781922","No Escape - Colpo di stato",2015,"USA, Thailand","English",103,16200000,54418872,27288872,6.8,76481,"Action, Thriller",27130000,1,0,10609,FALSE,FALSE,FALSE,16.600521861931,17.1161507214947,0.674691358024691,1.67469135802469,"Medio","2010s"
"tt1783232","Fetih 1453",2012,"Turkey","Turkish",162,18,35797045,35730,6.7,56173,"Action, Drama, History",35761315,0,0,26244,FALSE,FALSE,FALSE,2.94443897916644,17.3923773084873,1986738.72222222,1986739.72222222,"Bajo","2010s"
"tt1785635","The Vault - Nessuno Ã¨ al sicuro",2017,"USA","English",91,5e+06,346729,5728,4.8,11776,"Crime, Horror, Mystery",341001,1,1,8281,FALSE,FALSE,FALSE,15.4249486703984,12.7396436213511,-0.9317998,0.0682002,"Bajo","2010s"
"tt1787988","Talaash",2012,"India","Hindi",140,7395080,5277766,2871956,7.2,38582,"Crime, Drama, Mystery",2405810,0,1,19600,FALSE,FALSE,FALSE,15.8163256074139,14.6933976188153,-0.674674242874993,0.325325757125007,"Bajo","2010s"
"tt1790809","Pirati dei Caraibi - La vendetta di Salazar",2017,"USA, Australia, UK, Canada","English",129,2.3e+08,794878815,172558876,6.6,254613,"Action, Adventure, Fantasy",622319939,1,0,16641,TRUE,TRUE,FALSE,19.2535898712353,20.2489648914494,1.70573886521739,2.70573886521739,"Muy Alto","2010s"
"tt1790864","Maze Runner - Il labirinto",2014,"USA, UK","English",113,3.4e+07,348319861,102427862,6.8,408789,"Action, Mystery, Sci-Fi",245891999,1,0,12769,FALSE,FALSE,FALSE,17.3418711119922,19.320402973107,6.23211761764706,7.23211761764706,"Medio","2010s"
"tt1790885","Zero Dark Thirty",2012,"USA, United Arab Emirates","English",157,4e+07,132820716,95720716,7.4,266498,"Drama, History, Thriller",37100000,1,0,24649,FALSE,FALSE,FALSE,17.5043900370782,17.4291275545318,-0.0725,0.9275,"Medio","2010s"
"tt1790886","Candidato a sorpresa",2012,"USA","English",85,9.5e+07,104907746,86907746,6.1,123110,"Comedy",1.8e+07,1,1,7225,FALSE,FALSE,FALSE,18.3693874600911,16.705882371416,-0.810526315789474,0.189473684210526,"Alto","2010s"
"tt1791528","Vizio di forma",2014,"USA","English",148,2e+07,14710975,8110975,6.7,92362,"Comedy, Crime, Drama",6600000,1,1,21904,FALSE,FALSE,FALSE,16.8112428815183,15.7025803585118,-0.67,0.33,"Medio","2010s"
"tt1791682","Giovani si diventa",2014,"USA","English",97,1e+07,21075757,7587485,6.3,45905,"Comedy, Drama, Mystery",13488272,1,1,9409,FALSE,FALSE,FALSE,16.1180957509583,16.4173311992325,0.3488272,1.3488272,"Medio","2010s"
"tt1798188","La collina dei papaveri",2011,"Japan","Japanese",91,2.2e+07,61459425,1002895,7.4,33034,"Animation, Drama, Family",60456530,0,1,8281,FALSE,FALSE,FALSE,16.9065530567771,17.9174351688914,1.74802409090909,2.74802409090909,"Medio","2010s"
"tt1798243","Ti lascio la mia canzone",2014,"USA","English",105,5e+06,546149,58293,7.5,17263,"Comedy, Drama, Music",487856,1,1,11025,FALSE,FALSE,FALSE,15.4249486703984,13.0977776091059,-0.9024288,0.0975712,"Bajo","2010s"
"tt1798603","Babbo bastardo 2",2016,"USA","English",92,2.6e+07,24079268,17782178,5.6,22115,"Comedy, Crime, Drama",6297090,1,1,8464,FALSE,FALSE,FALSE,17.0736071344473,15.6555983386925,-0.757804230769231,0.242195769230769,"Medio","2010s"
"tt1798684","Southpaw - L'ultima sfida",2015,"Hong Kong, USA","English",124,3e+07,91970827,52421953,7.4,213235,"Action, Drama, Sport",39548874,1,0,15376,FALSE,FALSE,FALSE,17.2167079729598,17.493047806767,0.3182958,1.3182958,"Medio","2010s"
"tt1798709","Lei",2013,"USA","English",126,2.3e+07,48517427,25568251,8,523975,"Drama, Romance, Sci-Fi",22949176,1,1,15876,FALSE,FALSE,FALSE,16.9510048173717,16.9487926332614,-0.00220973913043478,0.997790260869565,"Medio","2010s"
"tt1800241","American Hustle - L'apparenza inganna",2013,"USA, China","English",138,4e+07,251171807,150117807,7.2,440628,"Crime, Drama",101054000,1,0,19044,FALSE,FALSE,FALSE,17.5043900370782,18.4311655952903,1.52635,2.52635,"Medio","2010s"
"tt1800246","Quel momento imbarazzante",2014,"USA","English",94,8e+06,45640143,26068955,6.1,96462,"Comedy, Romance",19571188,1,1,8836,FALSE,FALSE,FALSE,15.8949522246441,16.7895690937863,1.4463985,2.4463985,"Bajo","2010s"
"tt1800302","Gold - La grande truffa",2016,"USA","English",120,2e+07,14880939,7227038,6.7,55550,"Crime, Drama",7653901,1,1,14400,FALSE,FALSE,FALSE,16.8112428815183,15.8507261411231,-0.61730495,0.38269505,"Medio","2010s"
"tt1800741","Step Up 4 Revolution 3D",2012,"USA","English",99,3.3e+07,140470746,35074677,6.4,53159,"Drama, Music, Romance",105396069,1,1,9801,FALSE,FALSE,FALSE,17.3120181497338,18.4732359068489,2.19382027272727,3.19382027272727,"Medio","2010s"
"tt1801552","Gotti - Il primo padrino",2018,"Canada, USA","English",112,1e+07,6412349,4343227,4.8,13171,"Biography, Crime, Drama",2069122,1,0,12544,FALSE,FALSE,FALSE,16.1180957509583,14.5426354039698,-0.7930878,0.2069122,"Medio","2010s"
"tt1809398","Unbroken",2014,"USA","English",137,6.5e+07,161459297,115637895,7.2,142962,"Biography, Drama, Sport",45821402,1,1,18769,FALSE,FALSE,FALSE,17.9898978432445,17.6402618543375,-0.295055353846154,0.704944646153846,"Alto","2010s"
"tt1810683","Little Boy",2015,"Mexico, USA","English",106,2e+07,17572289,6485961,7.4,21901,"Drama, History, War",11086328,1,0,11236,FALSE,FALSE,FALSE,16.8112428815183,16.2212232855917,-0.4456836,0.5543164,"Medio","2010s"
"tt1814621","Admission - Matricole dentro o fuori",2013,"USA","English",108,1.3e+07,18637201,18007317,5.7,33021,"Comedy, Drama, Romance",629884,1,1,11664,FALSE,FALSE,FALSE,16.3804599923489,13.3532925420228,-0.951547384615385,0.0484526153846154,"Medio","2010s"
"tt1815862","After Earth",2013,"USA","English",100,1.3e+08,243611982,60522097,4.8,189179,"Action, Adventure, Sci-Fi",183089885,1,1,10000,FALSE,FALSE,FALSE,18.6830450161122,19.025487770544,0.408383730769231,1.40838373076923,"Muy Alto","2010s"
"tt1817273","Come un tuono",2012,"USA","English",140,1.5e+07,47052899,21403519,7.3,241182,"Crime, Drama, Thriller",25649380,1,1,19600,FALSE,FALSE,FALSE,16.5235608257331,17.0600299967363,0.709958666666667,1.70995866666667,"Medio","2010s"
"tt1821549","Nebraska",2013,"USA","English",115,1.2e+07,27682872,17654912,7.7,110670,"Adventure, Comedy, Drama",10027960,1,1,13225,FALSE,FALSE,FALSE,16.3004172910856,16.1208878491423,-0.164336666666667,0.835663333333333,"Medio","2010s"
"tt1821658","Nut Job - Operazione noccioline",2014,"Canada, South Korea, USA","English",85,4.2e+07,120885527,64251541,5.7,26151,"Animation, Adventure, Comedy",56633986,1,0,7225,FALSE,FALSE,FALSE,17.5531802000572,17.852119839991,0.348428238095238,1.34842823809524,"Medio","2010s"
"tt1821694","RED 2",2013,"USA, France, Canada","English",116,8.4e+07,148075565,53262560,6.6,157061,"Action, Adventure, Comedy",94813005,1,0,13456,FALSE,FALSE,FALSE,18.2463273687124,18.3674171519078,0.12872625,1.12872625,"Alto","2010s"
"tt1823664","Annie - La felicitÃ  Ã¨ contagiosa",2014,"USA","English",118,6.5e+07,136853506,85911262,5.3,33381,"Comedy, Drama, Family",50942244,1,1,13924,FALSE,FALSE,FALSE,17.9898978432445,17.7462030980011,-0.216273169230769,0.783726830769231,"Alto","2010s"
"tt1823672","Humandroid",2015,"South Africa, USA","English",120,4.9e+07,102811889,31569268,6.8,226032,"Action, Crime, Drama",71242621,1,0,14400,FALSE,FALSE,FALSE,17.7073308764831,18.0816018208741,0.453931040816327,1.45393104081633,"Medio","2010s"
"tt1825683","Black Panther",2018,"USA","English",134,2e+08,1347280838,700426566,7.3,597058,"Action, Adventure, Sci-Fi",646854272,1,1,17956,TRUE,TRUE,FALSE,19.1138279295123,20.2876315921655,2.23427136,3.23427136,"Muy Alto","2010s"
"tt1826590","About Last Night",2014,"USA","English",100,12500000,50445860,48637684,6.1,22306,"Comedy, Romance",1808176,1,1,10000,FALSE,FALSE,FALSE,16.3412392822725,14.4078297133726,-0.85534592,0.14465408,"Medio","2010s"
"tt1829012","Passion",2012,"France, Germany","English",102,2e+07,713616,92181,5.3,21226,"Drama, Mystery, Thriller",621435,1,0,10404,FALSE,FALSE,FALSE,16.8112428815183,13.3397882079611,-0.96892825,0.03107175,"Medio","2010s"
"tt1832382","Una separazione",2011,"Iran, France, Australia","Persian",123,5e+05,22926076,7099055,8.3,214165,"Drama",15827021,0,0,15129,FALSE,FALSE,FALSE,13.1223653774023,16.5772292903441,30.654042,31.654042,"Bajo","2010s"
"tt1836944","The Baytown Outlaws - I fuorilegge",2012,"USA","English",98,4e+06,37470,NA,6.4,13618,"Action, Comedy, Crime",22482,1,1,9604,FALSE,FALSE,FALSE,15.2018051690841,10.020514747061,-0.9943795,0.0056205,"Bajo","2010s"
"tt1837703","Il quinto potere",2013,"USA, India, Belgium","English",128,2.8e+07,9058564,3255008,6.2,38270,"Biography, Crime, Drama",5803556,1,0,16384,FALSE,FALSE,FALSE,17.1477151038538,15.5739815634019,-0.792730142857143,0.207269857142857,"Medio","2010s"
"tt1837709","Storia d'inverno",2014,"USA","English",118,6e+07,30800231,12600231,6.2,51423,"Drama, Fantasy, Mystery",18200000,1,1,13924,FALSE,FALSE,FALSE,17.909855136853,16.7169322069921,-0.696666666666667,0.303333333333333,"Alto","2010s"
"tt1838603","Mister Morgan",2013,"Germany, Belgium, USA, France","English",111,8200000,2967122,NA,6.8,11925,"Comedy, Drama, Romance",1780273.2,1,0,12321,FALSE,FALSE,FALSE,15.9196448341857,14.3922779553484,-0.782893512195122,0.217106487804878,"Bajo","2010s"
"tt1839492","Ruby Sparks",2012,"USA","English",104,8e+06,9368803,2540106,7.2,94423,"Comedy, Drama, Fantasy",6828697,1,1,10816,FALSE,FALSE,FALSE,15.8949522246441,15.7366445837994,-0.146412875,0.853587125,"Bajo","2010s"
"tt1839596","Rockstar",2011,"India","Hindi",159,10920000,1651601,986697,7.7,38346,"Drama, Music, Musical",664904,0,1,25281,FALSE,FALSE,FALSE,16.2061066198561,13.4073994522901,-0.939111355311355,0.0608886446886447,"Medio","2010s"
"tt1840309","Divergent",2014,"USA","English",139,8.5e+07,288885818,150947895,6.7,418338,"Action, Adventure, Mystery",137937923,1,1,19321,FALSE,FALSE,FALSE,18.2581618262193,18.7423143158324,0.622799094117647,1.62279909411765,"Alto","2010s"
"tt1840417","The Words",2012,"USA","English",102,6e+06,15950164,11494838,7,73616,"Drama, Mystery, Romance",4455326,1,1,10404,FALSE,FALSE,FALSE,15.607270193859,15.3096110168668,-0.257445666666667,0.742554333333333,"Bajo","2010s"
"tt1841642","Demonic",2015,"USA","English",83,3e+06,4476578,NA,5.3,13226,"Horror, Mystery, Thriller",2685946.8,1,1,6889,FALSE,FALSE,FALSE,14.9141231799657,14.8035442217737,-0.1046844,0.8953156,"Bajo","2010s"
"tt1843866","Captain America: The Winter Soldier",2014,"USA","English",136,1.7e+08,714421503,259766572,7.7,719085,"Action, Adventure, Sci-Fi",454654931,1,1,18496,FALSE,TRUE,FALSE,18.9513090008969,19.9350492979823,1.67444077058824,2.67444077058824,"Muy Alto","2010s"
"tt1846589","Hunter Killer - Caccia negli abissi",2018,"UK, China, France, USA","English",121,4e+07,31672678,15767460,6.6,49780,"Action, Thriller",15905218,1,0,14641,FALSE,FALSE,FALSE,17.5043900370782,16.5821578523255,-0.60236955,0.39763045,"Medio","2010s"
"tt1850397","The Loft",2014,"Belgium, USA","English",108,1.4e+07,11020402,6002684,6.3,50823,"Mystery, Romance, Thriller",5017718,1,0,11664,FALSE,FALSE,FALSE,16.4545679590081,15.4284860059348,-0.641591571428571,0.358408428571429,"Medio","2010s"
"tt1850457","Le sorelle perfette",2015,"USA","English",118,3e+07,105011053,87044645,6,62047,"Comedy",17966408,1,1,13924,FALSE,FALSE,FALSE,17.2167079729598,16.7040144057354,-0.401119733333333,0.598880266666667,"Medio","2010s"
"tt1853728","Django Unchained",2012,"USA","English",165,1e+08,425368238,162805434,8.4,1317856,"Drama, Western",262562804,1,1,27225,FALSE,FALSE,FALSE,18.4206807539524,19.3860008685214,1.62562804,2.62562804,"Muy Alto","2010s"
"tt1853739","You're Next",2011,"USA, UK","English",95,1e+06,26895481,18494006,6.6,85735,"Horror, Mystery, Thriller",8401475,1,0,9025,FALSE,FALSE,FALSE,13.8155115579638,15.9439179626633,7.401475,8.401475,"Bajo","2010s"
"tt1854564","Percy Jackson e gli dei dell'Olimpo - Il mare dei mostri",2013,"USA","English",106,9e+07,199850315,68559554,5.8,108432,"Adventure, Family, Fantasy",131290761,1,1,11236,FALSE,FALSE,FALSE,18.3153202394057,18.6929249788389,0.458786233333333,1.45878623333333,"Alto","2010s"
"tt1855199","End of Watch - Tolleranza zero",2012,"USA","English",109,7e+06,55078146,41003371,7.6,224496,"Action, Crime, Drama",14074775,1,1,11881,FALSE,FALSE,FALSE,15.7614208498767,16.4598948171209,1.01068214285714,2.01068214285714,"Bajo","2010s"
"tt1855325","Resident Evil: Retribution",2012,"Germany, Canada, USA, France, UK","English",95,6.5e+07,240159255,42345531,5.4,130855,"Action, Horror, Sci-Fi",197813724,1,0,9025,FALSE,FALSE,FALSE,17.9898978432445,19.1028363630166,2.04328806153846,3.04328806153846,"Alto","2010s"
"tt1856101","Blade Runner 2049",2017,"USA, UK, Hungary, Canada, Spain","English",164,1.5e+08,259239658,92054159,8,440890,"Action, Drama, Mystery",167185499,1,0,26896,FALSE,FALSE,FALSE,18.8261458587272,18.9346145323662,0.114569993333333,1.11456999333333,"Muy Alto","2010s"
"tt1860213","Nonno scatenato",2016,"USA, UK","English",102,2.5e+07,94073028,35593113,5.9,110705,"Comedy",58479915,1,0,10404,FALSE,FALSE,FALSE,17.0343864228325,17.8841939370163,1.3391966,2.3391966,"Medio","2010s"
"tt1860353","Turbo",2013,"USA","English",96,1.35e+08,282570682,83028128,6.4,81691,"Animation, Adventure, Comedy",199542554,1,1,9216,FALSE,FALSE,FALSE,18.7207853438101,19.1115380798179,0.478092992592593,1.47809299259259,"Muy Alto","2010s"
"tt1860357","Deepwater: Inferno sull'oceano",2016,"Hong Kong, China, USA","English",107,1.1e+08,121790373,61433527,7.1,146987,"Action, Drama, History",60356846,1,0,11449,FALSE,FALSE,FALSE,18.5159909328476,17.915784953919,-0.4513014,0.5486986,"Muy Alto","2010s"
"tt1862079","Safety Not Guaranteed",2012,"USA","English",86,750000,4424699,4010957,7,116943,"Comedy, Drama, Romance",413742,1,1,7396,FALSE,FALSE,FALSE,13.5278298188449,12.9330002871013,-0.448344,0.551656,"Bajo","2010s"
"tt1866249","The Sessions - Gli incontri",2012,"USA","English",95,1e+06,10656155,6002451,7.2,40908,"Biography, Comedy, Drama",4653704,1,1,9025,FALSE,FALSE,FALSE,13.8155115579638,15.353174234501,3.653704,4.653704,"Bajo","2010s"
"tt1869716","The East",2013,"UK, USA","English",116,6500000,2891812,2301839,6.8,48093,"Adventure, Drama, Thriller",589973,1,0,13456,FALSE,FALSE,FALSE,15.687312888712,13.2878337471143,-0.909234923076923,0.0907650769230769,"Bajo","2010s"
